report_date,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,cv,sales
2025/07/13,CPN_B,ADG_3,AD_え,2913169,253315,2259739805,20466,173342223
2025/07/13,CPN_C,ADG_4,AD_お,2078436,167492,2234101017,12246,158097684
2025/07/14,CPN_A,ADG_1,AD_あ,2226349,544420,2141277850,49252,599691162
2025/07/14,CPN_A,ADG_2,AD_い,1336982,178943,1690983081,16336,197006484
2025/07/14,CPN_B,ADG_3,AD_う,2897883,158498,3328960045,3888,49675254
2025/07/14,CPN_B,ADG_3,AD_え,2674567,305914,2213173290,25401,159481748
2025/07/14,CPN_C,ADG_4,AD_お,1497498,105980,2105282993,3594,39026132
2025/07/15,CPN_A,ADG_1,AD_あ,2162288,416381,1545403580,12665,107918380
2025/07/15,CPN_A,ADG_2,AD_い,1105965,270146,806838339,3337,30962721
2025/07/15,CPN_B,ADG_3,AD_う,2374158,353903,2843233215,6608,50174126
2025/07/15,CPN_B,ADG_3,AD_え,1728996,377939,1237917433,26244,203580705
2025/07/15,CPN_C,ADG_4,AD_お,2510674,446070,1458535862,4833,27807729
2025/07/16,CPN_A,ADG_1,AD_あ,2401280,443856,2808611117,44639,233895666
2025/07/16,CPN_A,ADG_2,AD_い,2907039,694066,3741430496,67787,744096681
2025/07/16,CPN_B,ADG_3,AD_う,2076675,377797,1417849284,30775,230304851
2025/07/16,CPN_B,ADG_3,AD_え,1850426,182208,2243318022,17789,122761504
2025/07/16,CPN_C,ADG_4,AD_お,2802217,573134,2734370665,50183,287850366
2025/07/17,CPN_A,ADG_1,AD_あ,2945190,354081,3666234523,21528,155879248
2025/07/17,CPN_A,ADG_2,AD_い,2874156,535122,3232197992,34421,162131337
2025/07/17,CPN_B,ADG_3,AD_う,1781745,139264,1939505990,12798,93679578
2025/07/17,CPN_B,ADG_3,AD_え,2925724,255376,1510886962,12636,84639406
2025/07/17,CPN_C,ADG_4,AD_お,1838936,424925,2486497149,27747,254366384
2025/07/18,CPN_A,ADG_1,AD_あ,2981893,309781,2346910982,3380,28332682
2025/07/18,CPN_A,ADG_2,AD_い,2617572,462553,1658319384,34576,445496638
2025/07/18,CPN_B,ADG_3,AD_う,2250537,369966,2638740283,5037,39124410
2025/07/18,CPN_B,ADG_3,AD_え,2481862,126243,2181770027,10684,125961486
2025/07/18,CPN_C,ADG_4,AD_お,1147819,193684,871452721,11063,91075740
2025/07/19,CPN_A,ADG_1,AD_あ,2874636,707412,3045342778,15697,189602159
2025/07/19,CPN_A,ADG_2,AD_い,1155212,111844,1609672057,3794,49320966
2025/07/19,CPN_B,ADG_3,AD_う,2051561,427406,1070402138,17598,101943083
2025/07/19,CPN_B,ADG_3,AD_え,2484631,363417,3453920870,34135,223416266
2025/07/19,CPN_C,ADG_4,AD_お,2610361,222522,1903814887,15388,60518327
2025/07/20,CPN_A,ADG_1,AD_あ,2126052,446293,2784610997,29334,162691383
2025/07/20,CPN_A,ADG_2,AD_い,2515937,529025,3387296198,11431,129587342
2025/07/20,CPN_B,ADG_3,AD_う,2139454,111450,1276418030,8900,35378159
2025/07/20,CPN_B,ADG_3,AD_え,2465034,315454,3173777613,24039,166192319
2025/07/20,CPN_C,ADG_4,AD_お,1531970,234117,1115741196,16755,141068021
2025/07/21,CPN_A,ADG_1,AD_あ,1999847,433739,1633053223,33224,300584733
2025/07/21,CPN_A,ADG_2,AD_い,1764848,261718,2015400913,15930,107695194
2025/07/21,CPN_B,ADG_3,AD_う,2255029,267999,1337548049,28285,346224643
2025/07/21,CPN_B,ADG_3,AD_え,2927754,212143,2306729738,6078,43689088
2025/07/21,CPN_C,ADG_4,AD_お,1374440,293303,909031191,25252,118940441
2025/07/22,CPN_A,ADG_1,AD_あ,2495787,483332,2331322292,15682,64701645
2025/07/22,CPN_A,ADG_2,AD_い,2011659,223019,2651074685,9884,86889798
2025/07/22,CPN_B,ADG_3,AD_う,1974189,425713,2548573805,21278,255797055
2025/07/22,CPN_B,ADG_3,AD_え,1761656,368539,1851917328,29279,125288168
2025/07/22,CPN_C,ADG_4,AD_お,2795486,490662,1799429014,28854,256779697
2025/07/23,CPN_A,ADG_1,AD_あ,2471587,130611,2268846756,2974,17081150
2025/07/23,CPN_A,ADG_2,AD_い,1752935,179816,1300064409,13599,80301878
2025/07/23,CPN_B,ADG_3,AD_う,2038880,272427,1622384430,9714,60403728
2025/07/23,CPN_B,ADG_3,AD_え,2753614,575017,2683243241,56477,643177935
2025/07/23,CPN_C,ADG_4,AD_お,1198533,270343,691097188,16826,57586390
2025/07/24,CPN_A,ADG_1,AD_あ,1505980,227982,2137596604,8788,26549060
2025/07/24,CPN_A,ADG_2,AD_い,2883880,262878,3022631229,13982,124528444
2025/07/24,CPN_B,ADG_3,AD_う,2203667,335662,1611544534,23497,151122743
2025/07/24,CPN_B,ADG_3,AD_え,2752374,640208,1723521443,34524,428638001
2025/07/24,CPN_C,ADG_4,AD_お,1644005,123847,2294843070,7459,47136557
2025/07/25,CPN_A,ADG_1,AD_あ,1417682,268566,1856146679,19065,226177644
2025/07/25,CPN_A,ADG_2,AD_い,2371955,384979,3384918416,14943,92661382
2025/07/25,CPN_B,ADG_3,AD_う,2620520,407000,2378555921,5278,31587560
2025/07/25,CPN_B,ADG_3,AD_え,1244878,153760,1573302053,13110,80173388
2025/07/25,CPN_C,ADG_4,AD_お,2083158,123698,2832736495,5315,57840194
2025/07/26,CPN_A,ADG_1,AD_あ,1678880,136119,913180930,11556,78654884
2025/07/26,CPN_A,ADG_2,AD_い,2987807,719161,1496416233,53604,590311182
2025/07/26,CPN_B,ADG_3,AD_う,1203011,108502,1789510649,2321,28276173
2025/07/26,CPN_B,ADG_3,AD_え,1039644,259764,1161775467,4283,37770927
2025/07/26,CPN_C,ADG_4,AD_お,1783859,428677,1290987180,32188,162598368
2025/07/27,CPN_A,ADG_1,AD_あ,1844980,197466,2340359502,19477,161789773
2025/07/27,CPN_A,ADG_2,AD_い,2692211,483070,1906028839,5515,56601601
2025/07/27,CPN_B,ADG_3,AD_う,1059019,103985,1393991013,4391,25241120
2025/07/27,CPN_B,ADG_3,AD_え,1998483,297272,2195994339,14509,185553513
2025/07/27,CPN_C,ADG_4,AD_お,1422130,176236,991711399,5036,19807217
2025/07/28,CPN_A,ADG_1,AD_あ,2669169,210610,2774037983,5720,58338360
2025/07/28,CPN_A,ADG_2,AD_い,1676217,88411,2237722725,4204,18709497
2025/07/28,CPN_B,ADG_3,AD_う,2788172,639120,1940841653,54716,560097926
2025/07/28,CPN_B,ADG_3,AD_え,1482326,225379,874504170,23532,222241492
2025/07/28,CPN_C,ADG_4,AD_お,1771621,301896,2442837723,12645,87082568
2025/07/29,CPN_A,ADG_1,AD_あ,1177262,183201,1722416177,7029,69044706
2025/07/29,CPN_A,ADG_2,AD_い,2240819,160532,3016277011,4244,26977964
2025/07/29,CPN_B,ADG_3,AD_う,1621980,343969,2051159601,23079,239076271
2025/07/29,CPN_B,ADG_3,AD_え,1154721,97618,1177959303,10475,75851894
2025/07/29,CPN_C,ADG_4,AD_お,2900443,234651,4024870481,13035,47781179
2025/07/30,CPN_A,ADG_1,AD_あ,1101591,194618,895769904,15471,60633560
2025/07/30,CPN_A,ADG_2,AD_い,2398306,224116,2526326312,22808,206464572
2025/07/30,CPN_B,ADG_3,AD_う,1561084,301410,2192285801,10273,61451734
2025/07/30,CPN_B,ADG_3,AD_え,2281392,383482,1613247847,38762,369891092
2025/07/30,CPN_C,ADG_4,AD_お,2256280,178594,2087545899,9532,88222300
2025/07/31,CPN_A,ADG_1,AD_あ,1840593,387533,1940561114,22945,237230097
2025/07/31,CPN_A,ADG_2,AD_い,2234431,279352,1514073442,14116,149470162
2025/07/31,CPN_B,ADG_3,AD_う,1090336,98429,909377122,6548,38652192
2025/07/31,CPN_B,ADG_3,AD_え,1391301,84364,1844252010,2116,25044494
2025/07/31,CPN_C,ADG_4,AD_お,1700817,284072,2192894162,18013,98492294
2025/08/01,CPN_A,ADG_1,AD_あ,1163710,222087,964690708,20735,230041584
2025/08/01,CPN_A,ADG_2,AD_い,1389918,213094,1024153353,8875,84604982
2025/08/01,CPN_B,ADG_3,AD_う,2966603,555651,3254825137,38149,260246029
2025/08/01,CPN_B,ADG_3,AD_え,2660438,263170,1722438370,15850,205662347
2025/08/01,CPN_C,ADG_4,AD_お,1584025,165452,914671195,10973,38539504
2025/08/02,CPN_A,ADG_1,AD_あ,1884551,254108,1107272579,13881,76634986
2025/08/02,CPN_A,ADG_2,AD_い,1608521,229306,1472110894,9451,42566825
2025/08/02,CPN_B,ADG_3,AD_う,1634081,217031,2045053009,18889,244101708
2025/08/02,CPN_B,ADG_3,AD_え,2662656,541606,2259303617,47556,316659695
2025/08/02,CPN_C,ADG_4,AD_お,1537327,370210,818091015,35913,158009208
2025/08/03,CPN_A,ADG_1,AD_あ,1562736,98058,895745070,4674,19451401
2025/08/03,CPN_A,ADG_2,AD_い,1297117,281833,1526290316,13158,57744148
2025/08/03,CPN_B,ADG_3,AD_う,2862905,244592,1818304925,9077,98614254
2025/08/03,CPN_B,ADG_3,AD_え,1598120,292020,2367542630,4752,56538276
2025/08/03,CPN_C,ADG_4,AD_お,1943264,252687,1354999690,20899,131248249
2025/08/04,CPN_A,ADG_1,AD_あ,2012966,330923,1550223362,16651,79822442
2025/08/04,CPN_A,ADG_2,AD_い,2605462,528260,3315912939,52948,194152615
2025/08/04,CPN_B,ADG_3,AD_う,1516547,242283,1564552743,4073,48163569
2025/08/04,CPN_B,ADG_3,AD_え,1171572,267324,1422831840,21204,133628564
2025/08/04,CPN_C,ADG_4,AD_お,1447326,249800,1699278254,13251,47822551
2025/08/05,CPN_A,ADG_1,AD_あ,2536429,217578,1712567761,2377,28381974
2025/08/05,CPN_A,ADG_2,AD_い,2606093,177503,3563000757,17060,136818560
2025/08/05,CPN_B,ADG_3,AD_う,2220623,277647,1493774136,21275,109020952
2025/08/05,CPN_B,ADG_3,AD_え,1330289,256460,1381192592,11352,139747589
2025/08/05,CPN_C,ADG_4,AD_お,2963106,307681,2598255692,24744,300404313
2025/08/06,CPN_A,ADG_1,AD_あ,1780716,273402,2266607788,15647,109183275
2025/08/06,CPN_A,ADG_2,AD_い,1061869,222741,875157835,12666,81132745
2025/08/06,CPN_B,ADG_3,AD_う,2063701,509799,1696931636,35587,251819287
2025/08/06,CPN_B,ADG_3,AD_え,2833079,602828,3690945293,6079,62700049
2025/08/06,CPN_C,ADG_4,AD_お,2202886,381864,2617079994,30831,272855882
2025/08/07,CPN_A,ADG_1,AD_あ,2058900,377455,2013968713,34381,289405958
2025/08/07,CPN_A,ADG_2,AD_い,2169904,460321,1161844872,26377,280357427
2025/08/07,CPN_B,ADG_3,AD_う,1009117,190030,557734402,16217,184724698
2025/08/07,CPN_B,ADG_3,AD_え,2262057,318088,1294059019,34952,376920531
2025/08/07,CPN_C,ADG_4,AD_お,1959666,151941,990111239,11596,100347227
2025/08/08,CPN_A,ADG_1,AD_あ,2939350,706143,3640897879,62029,303627495
2025/08/08,CPN_A,ADG_2,AD_い,2531837,502304,2843860394,28238,363717804
2025/08/08,CPN_B,ADG_3,AD_う,2945145,253187,2118545948,25622,83803318
2025/08/08,CPN_B,ADG_3,AD_え,2609890,420112,1389159146,18116,229857601
2025/08/08,CPN_C,ADG_4,AD_お,1058391,110263,1208705715,11830,79141820
2025/08/09,CPN_A,ADG_1,AD_あ,2064035,473667,2925872426,9618,110956469
2025/08/09,CPN_A,ADG_2,AD_い,2365692,452540,1325367936,8785,62467961
2025/08/09,CPN_B,ADG_3,AD_う,1543505,122517,2016198493,7560,37067352
2025/08/09,CPN_B,ADG_3,AD_え,1484897,189592,996770953,18710,84612336
2025/08/09,CPN_C,ADG_4,AD_お,1775063,441280,1054645557,16345,210021129
2025/08/10,CPN_A,ADG_1,AD_あ,2985946,373247,2737230564,3859,22687661
2025/08/10,CPN_A,ADG_2,AD_い,1201625,208526,1110581905,16130,122485447
2025/08/10,CPN_B,ADG_3,AD_う,1388151,261575,2010986105,11443,66091464
2025/08/10,CPN_B,ADG_3,AD_え,1550543,88186,2005464230,1675,20532938
2025/08/10,CPN_C,ADG_4,AD_お,1896180,454551,2164178820,31060,198129554
2025/08/11,CPN_A,ADG_1,AD_あ,1689788,201934,1906048458,12376,83036312
2025/08/11,CPN_A,ADG_2,AD_い,1580838,264050,1162005872,22590,226898199
2025/08/11,CPN_B,ADG_3,AD_う,1602208,272697,1675689619,17806,69137131
2025/08/11,CPN_B,ADG_3,AD_え,1408142,114312,1497572065,2965,22057304
2025/08/11,CPN_C,ADG_4,AD_お,2703906,659769,1741468901,47516,333417792
2025/08/12,CPN_A,ADG_1,AD_あ,2544728,395148,1309256362,26721,164957111
2025/08/12,CPN_A,ADG_2,AD_い,1304580,193851,1584941348,4873,35420038
2025/08/12,CPN_B,ADG_3,AD_う,2174621,436899,1499243703,14199,80436822
2025/08/12,CPN_B,ADG_3,AD_え,1538551,126389,1713378497,10595,72359750
2025/08/12,CPN_C,ADG_4,AD_お,1888028,254231,2016231601,16482,127062599
2025/08/13,CPN_A,ADG_1,AD_あ,1399658,263657,916683561,27738,142501716
2025/08/13,CPN_A,ADG_2,AD_い,2064668,341811,2393468052,19051,100120649
2025/08/13,CPN_B,ADG_3,AD_う,1936915,319531,1938638382,17281,218078120
2025/08/13,CPN_B,ADG_3,AD_え,2871164,255154,1659125859,10397,40197562
2025/08/13,CPN_C,ADG_4,AD_お,1587750,142688,1392652709,9109,49868704
2025/08/14,CPN_A,ADG_1,AD_あ,1104117,123786,1160552379,4441,34705845
2025/08/14,CPN_A,ADG_2,AD_い,2949995,151227,2935212475,10461,71050593
2025/08/14,CPN_B,ADG_3,AD_う,1499113,336093,1551402020,21132,229923079
2025/08/14,CPN_B,ADG_3,AD_え,1962028,231937,2758511790,15509,145964468
2025/08/14,CPN_C,ADG_4,AD_お,1933609,408089,2397841857,18459,134733948
2025/08/15,CPN_A,ADG_1,AD_あ,1943236,99113,2580059465,2972,22914803
2025/08/15,CPN_A,ADG_2,AD_い,2602211,356259,3835404528,29334,342197130
2025/08/15,CPN_B,ADG_3,AD_う,2746334,510706,3248320350,7858,96633779
2025/08/15,CPN_B,ADG_3,AD_え,2441407,410613,2855290972,23807,110102603
2025/08/15,CPN_C,ADG_4,AD_お,1422082,180615,1589105125,2192,21153469
2025/08/16,CPN_A,ADG_1,AD_あ,1313714,248741,1786457889,9402,94679939
2025/08/16,CPN_A,ADG_2,AD_い,2360228,480553,3131756915,45154,412756987
2025/08/16,CPN_B,ADG_3,AD_う,2495865,552856,1429996049,8004,50580196
2025/08/16,CPN_B,ADG_3,AD_え,1443595,154431,1905319625,9844,115952546
2025/08/16,CPN_C,ADG_4,AD_お,1401191,328426,1068418139,24563,238059062
2025/08/17,CPN_A,ADG_1,AD_あ,2962224,496973,3849317398,14642,104615615
2025/08/17,CPN_A,ADG_2,AD_い,2032502,346380,2838201097,25163,292038450
2025/08/17,CPN_B,ADG_3,AD_う,2039486,387105,2276985170,32486,308834277
2025/08/17,CPN_B,ADG_3,AD_え,2020179,328816,1643032442,26648,165942195
2025/08/17,CPN_C,ADG_4,AD_お,1311591,244798,699234457,23295,173851412
2025/08/18,CPN_A,ADG_1,AD_あ,1143196,243169,1045641248,18152,231963304
2025/08/18,CPN_A,ADG_2,AD_い,1296619,243836,784396215,14385,122921135
2025/08/18,CPN_B,ADG_3,AD_う,1632342,225694,1339628224,5870,38886887
2025/08/18,CPN_B,ADG_3,AD_え,1041086,185755,923172872,7913,43521828
2025/08/18,CPN_C,ADG_4,AD_お,2270106,359602,1835695372,7737,34043328
2025/08/19,CPN_A,ADG_1,AD_あ,2524247,537057,3705546148,10854,129490024
2025/08/19,CPN_A,ADG_2,AD_い,2066717,482094,2759686940,28226,223777410
2025/08/19,CPN_B,ADG_3,AD_う,2247397,496521,1944485880,46986,191391182
2025/08/19,CPN_B,ADG_3,AD_え,2124486,297321,2714058931,12063,95049545
2025/08/19,CPN_C,ADG_4,AD_お,2282946,404572,2036961791,10778,138774802
2025/08/20,CPN_A,ADG_1,AD_あ,1001444,80181,1405292886,4855,17657172
2025/08/20,CPN_A,ADG_2,AD_い,1683069,133124,2362050564,11561,76356417
2025/08/20,CPN_B,ADG_3,AD_う,2530668,618637,2772679073,31439,294369418
2025/08/20,CPN_B,ADG_3,AD_え,1958410,339190,2714042894,23762,281224698
2025/08/20,CPN_C,ADG_4,AD_お,1504721,170298,1839369142,12977,73337816
2025/08/21,CPN_A,ADG_1,AD_あ,1773098,163161,2049224040,16652,134999405
2025/08/21,CPN_A,ADG_2,AD_い,1038026,162637,926485719,13041,136447189
2025/08/21,CPN_B,ADG_3,AD_う,1033980,57920,1342589887,2593,11462931
2025/08/21,CPN_B,ADG_3,AD_え,2697541,522218,3846452584,19243,104288127
2025/08/21,CPN_C,ADG_4,AD_お,1181370,191819,773974342,19651,200821671
2025/08/22,CPN_A,ADG_1,AD_あ,1848851,222019,1541917246,14428,48520871
2025/08/22,CPN_A,ADG_2,AD_い,2248978,144217,1772847832,3559,28319294
2025/08/22,CPN_B,ADG_3,AD_う,2087098,162872,2624758282,12932,113638372
2025/08/22,CPN_B,ADG_3,AD_え,1716547,100001,2420492797,2751,35124657
2025/08/22,CPN_C,ADG_4,AD_お,1377623,136026,1807682438,9100,37221058
2025/08/23,CPN_A,ADG_1,AD_あ,1425619,277203,995567547,11747,97751455
2025/08/23,CPN_A,ADG_2,AD_い,1668582,207895,1625398758,2663,13894719
2025/08/23,CPN_B,ADG_3,AD_う,1993964,421557,1978869104,38998,328741320
2025/08/23,CPN_B,ADG_3,AD_え,2587239,398779,3145642890,30127,311259242
2025/08/23,CPN_C,ADG_4,AD_お,1905488,298006,2490019821,20975,115540513
2025/08/24,CPN_A,ADG_1,AD_あ,2504415,527407,2284296624,11317,40216168
2025/08/24,CPN_A,ADG_2,AD_い,1459564,109981,2097102885,10071,89992291
2025/08/24,CPN_B,ADG_3,AD_う,2140362,296928,1805112761,7696,23709893
2025/08/24,CPN_B,ADG_3,AD_え,1257254,296175,1505201109,18881,110218686
2025/08/24,CPN_C,ADG_4,AD_お,2163780,172169,1714562770,18417,60637633
2025/08/25,CPN_A,ADG_1,AD_あ,1133825,105740,928864872,8724,95774486
2025/08/25,CPN_A,ADG_2,AD_い,2359100,122712,1290956241,5999,27668991
2025/08/25,CPN_B,ADG_3,AD_う,2200517,247157,1230685358,8566,95265929
2025/08/25,CPN_B,ADG_3,AD_え,2141677,494939,2136760501,30013,374480232
2025/08/25,CPN_C,ADG_4,AD_お,1748131,380958,1244713257,40451,302014640
2025/08/26,CPN_A,ADG_1,AD_あ,2003826,410829,1508631393,37204,327311389
2025/08/26,CPN_A,ADG_2,AD_い,2536366,509454,2722600201,48323,495552826
2025/08/26,CPN_B,ADG_3,AD_う,2175506,479976,1647484340,13237,141843205
2025/08/26,CPN_B,ADG_3,AD_え,1822930,226803,2410642736,16434,83886948
2025/08/26,CPN_C,ADG_4,AD_お,1962017,187676,2124997800,15267,55474751
2025/08/27,CPN_A,ADG_1,AD_あ,2283443,460291,2651525916,9049,60389925
2025/08/27,CPN_A,ADG_2,AD_い,1238549,304739,1732724840,21504,185178666
2025/08/27,CPN_B,ADG_3,AD_う,1676541,270435,861456413,7161,89027723
2025/08/27,CPN_B,ADG_3,AD_え,2080578,436926,1947229170,47844,477245393
2025/08/27,CPN_C,ADG_4,AD_お,2189019,201022,1725279538,11788,69701279
2025/08/28,CPN_A,ADG_1,AD_あ,2913538,476441,3170942447,31822,411169803
2025/08/28,CPN_A,ADG_2,AD_い,2355374,228953,1370757852,21714,72828866
2025/08/28,CPN_B,ADG_3,AD_う,1580183,369151,1603719954,20365,101027157
2025/08/28,CPN_B,ADG_3,AD_え,2317756,278460,2772239286,11745,130492678
2025/08/28,CPN_C,ADG_4,AD_お,1835822,362097,1402659417,26716,271035418
2025/08/29,CPN_A,ADG_1,AD_あ,1040807,246580,636063183,24437,244590321
2025/08/29,CPN_A,ADG_2,AD_い,1757740,319890,1739545182,22741,76650696
2025/08/29,CPN_B,ADG_3,AD_う,2516579,286773,2290923549,3085,33039252
2025/08/29,CPN_B,ADG_3,AD_え,1944465,361387,2529320895,29738,294921351
2025/08/29,CPN_C,ADG_4,AD_お,2614908,274498,3850588679,4362,23352241
2025/08/30,CPN_A,ADG_1,AD_あ,2013200,283819,1364874236,15284,80235050
2025/08/30,CPN_A,ADG_2,AD_い,2212248,360651,2475824114,8751,103696551
2025/08/30,CPN_B,ADG_3,AD_う,2390964,581837,3066540454,19339,69144605
2025/08/30,CPN_B,ADG_3,AD_え,2756650,618657,2873896758,35467,363480379
2025/08/30,CPN_C,ADG_4,AD_お,2629451,645378,2321881503,22976,81293368
2025/08/31,CPN_A,ADG_1,AD_あ,1218946,120011,1285219214,11083,54807664
2025/08/31,CPN_A,ADG_2,AD_い,1129067,228545,1302726877,3101,39024517
2025/08/31,CPN_B,ADG_3,AD_う,1192203,184276,1211228193,7993,96032163
2025/08/31,CPN_B,ADG_3,AD_え,2189170,478350,2832899357,19324,215549623
2025/08/31,CPN_C,ADG_4,AD_お,2016385,305751,2653625542,31683,313108476
2025/09/01,CPN_A,ADG_1,AD_あ,1445534,225359,1344844565,13848,84517761
2025/09/01,CPN_A,ADG_2,AD_い,2537371,238716,1954553960,9173,105079777
2025/09/01,CPN_B,ADG_3,AD_う,2030047,495208,1348262283,45350,136174559
2025/09/01,CPN_B,ADG_3,AD_え,1304645,192965,1537168158,4163,49221919
2025/09/01,CPN_C,ADG_4,AD_お,2990480,642575,3285332990,67579,469978269
2025/09/02,CPN_A,ADG_1,AD_あ,2547157,520331,2789687286,14913,46833661
2025/09/02,CPN_A,ADG_2,AD_い,2719901,409542,2220473219,11038,52119954
2025/09/02,CPN_B,ADG_3,AD_う,2550177,424623,2013843702,24597,127153165
2025/09/02,CPN_B,ADG_3,AD_え,2227299,137599,1802335273,4418,46019586
2025/09/02,CPN_C,ADG_4,AD_お,1526927,247937,1900227784,5859,55089509
2025/09/03,CPN_A,ADG_1,AD_あ,2175755,109824,1951204383,8477,56225238
2025/09/03,CPN_A,ADG_2,AD_い,1708057,309690,1434097022,9457,71004813
2025/09/03,CPN_B,ADG_3,AD_う,1645964,316997,1612468327,10809,118054577
2025/09/03,CPN_B,ADG_3,AD_え,2161567,249858,1491753737,18973,226314337
2025/09/03,CPN_C,ADG_4,AD_お,1756049,160581,1216988170,14355,119314629
2025/09/04,CPN_A,ADG_1,AD_あ,1338856,249322,934225038,15509,177224922
2025/09/04,CPN_A,ADG_2,AD_い,2569854,293611,3754128619,30508,229633858
2025/09/04,CPN_B,ADG_3,AD_う,2083514,363404,2421813225,9492,57940683
2025/09/04,CPN_B,ADG_3,AD_え,1422721,84812,1091735673,2770,17987240
2025/09/04,CPN_C,ADG_4,AD_お,1934116,202138,2432826501,15997,176918743
2025/09/05,CPN_A,ADG_1,AD_あ,2935074,563080,2916285323,35893,367784671
2025/09/05,CPN_A,ADG_2,AD_い,2127457,121221,2222178189,11701,144213739
2025/09/05,CPN_B,ADG_3,AD_う,1899983,378932,1169035327,39918,262879691
2025/09/05,CPN_B,ADG_3,AD_え,1422680,260670,1015012835,6108,72773188
2025/09/05,CPN_C,ADG_4,AD_お,1032554,128610,1325738662,11747,68401379
2025/09/06,CPN_A,ADG_1,AD_あ,1408984,107421,1350700785,8311,44731689
2025/09/06,CPN_A,ADG_2,AD_い,2649180,545728,2791511424,40795,244052573
2025/09/06,CPN_B,ADG_3,AD_う,2550798,463408,3262992223,47578,337252637
2025/09/06,CPN_B,ADG_3,AD_え,2877064,490003,3335325083,35043,116173572
2025/09/06,CPN_C,ADG_4,AD_お,2116400,313351,3016702295,22298,172319953
2025/09/07,CPN_A,ADG_1,AD_あ,1434218,126863,813716524,2432,13611160
2025/09/07,CPN_A,ADG_2,AD_い,1112163,86110,1592677902,5291,54600124
2025/09/07,CPN_B,ADG_3,AD_う,2603583,614613,3731683750,25958,181774010
2025/09/07,CPN_B,ADG_3,AD_え,2219387,200525,1799915412,17512,86467663
2025/09/07,CPN_C,ADG_4,AD_お,2269596,235606,3171497301,25776,116218430
2025/09/08,CPN_A,ADG_1,AD_あ,1849682,432149,1097154020,32256,210151793
2025/09/08,CPN_A,ADG_2,AD_い,2090318,426272,1678561735,9584,62708506
2025/09/08,CPN_B,ADG_3,AD_う,1175126,214292,1626381328,23170,277896244
2025/09/08,CPN_B,ADG_3,AD_え,1623202,351321,1207270282,21937,252854308
2025/09/08,CPN_C,ADG_4,AD_お,1259063,249629,1632335678,7580,25304331
2025/09/09,CPN_A,ADG_1,AD_あ,1868962,323505,1550603182,34565,416560000
2025/09/09,CPN_A,ADG_2,AD_い,2151977,339595,2575519455,26741,191792372
2025/09/09,CPN_B,ADG_3,AD_う,1888553,286356,1076916292,6694,43816436
2025/09/09,CPN_B,ADG_3,AD_え,1494928,207684,1192113426,19014,61975276
2025/09/09,CPN_C,ADG_4,AD_お,2306640,145593,1875276221,12563,60832576
2025/09/10,CPN_A,ADG_1,AD_あ,2292738,268231,1557270852,2714,16950465
2025/09/10,CPN_A,ADG_2,AD_い,2346285,188420,2700305885,15705,64525878
2025/09/10,CPN_B,ADG_3,AD_う,1113424,173798,850330335,17319,70371528
2025/09/10,CPN_B,ADG_3,AD_え,2030309,500155,2354433032,54090,699313641
2025/09/10,CPN_C,ADG_4,AD_お,2103973,126368,2704995901,2658,9230616
2025/09/11,CPN_A,ADG_1,AD_あ,1102251,107235,746782644,2265,25608363
2025/09/11,CPN_A,ADG_2,AD_い,2480966,404870,2876377164,4548,32840581
2025/09/11,CPN_B,ADG_3,AD_う,1613191,250830,1075412398,4912,19982621
2025/09/11,CPN_B,ADG_3,AD_え,2184851,147564,2781541169,12953,96408741
2025/09/11,CPN_C,ADG_4,AD_お,2819674,385917,2704455000,24587,301562015
2025/09/12,CPN_A,ADG_1,AD_あ,2336985,172016,1601902832,6687,51970650
2025/09/12,CPN_A,ADG_2,AD_い,2654174,390266,2638518914,18817,152936052
2025/09/12,CPN_B,ADG_3,AD_う,2198393,404337,1545558317,5737,52709606
2025/09/12,CPN_B,ADG_3,AD_え,2455377,508856,3654050351,49725,589705989
2025/09/12,CPN_C,ADG_4,AD_お,1219212,113187,1428039202,11478,73440625
2025/09/13,CPN_A,ADG_1,AD_あ,1554917,142897,2308976779,8758,42532246
2025/09/13,CPN_A,ADG_2,AD_い,1239957,243493,1313188676,20141,145091844
2025/09/13,CPN_B,ADG_3,AD_う,2665189,584313,2457241104,15716,188784000
2025/09/13,CPN_B,ADG_3,AD_え,1243286,221488,1398926545,16712,70496613
2025/09/13,CPN_C,ADG_4,AD_お,1535748,325221,2156635319,3392,43315065
2025/09/14,CPN_A,ADG_1,AD_あ,2572284,367443,3730923160,35983,324955814
2025/09/14,CPN_A,ADG_2,AD_い,2061201,484263,2750277539,30999,153599840
2025/09/14,CPN_B,ADG_3,AD_う,2074128,412073,2587375096,32998,115764910
2025/09/14,CPN_B,ADG_3,AD_え,1730247,316808,1068637830,4085,39903829
2025/09/14,CPN_C,ADG_4,AD_お,1073335,142476,1322959262,12536,148393826
2025/09/15,CPN_A,ADG_1,AD_あ,1083640,74065,1547826611,4842,44381504
2025/09/15,CPN_A,ADG_2,AD_い,1834760,377282,1989800476,7325,22204136
2025/09/15,CPN_B,ADG_3,AD_う,2559762,230594,1803301850,9730,62264783
2025/09/15,CPN_B,ADG_3,AD_え,2682643,316218,2727699230,27408,140447042
2025/09/15,CPN_C,ADG_4,AD_お,1892681,440628,2404909812,28591,153394315
2025/09/16,CPN_A,ADG_1,AD_あ,1168933,123116,1356604636,6704,33110133
